server,path,bytes,band,subject,date,session,has_cbin,cbin_bytes,has_ch,has_meta,n_channels,sample_rate_hz,implied_seconds,error
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0026\2021-04-28\1\p2_g0\p2_g0_t0.imec1.ap.bin,87251244850,ap,ZYE_0026,2021-04-28,1,False,0,False,True,385,30000.0,3777.110166666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0026\2021-05-05\1\p2_g0\p2_g0_t0.imec0.ap.bin,92417539060,ap,ZYE_0026,2021-05-05,1,False,0,False,True,385,30000.0,4000.7592666666665,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0026\2021-05-06\1\p0_g0\p0_g0_t0.imec0.ap.bin,93593566220,ap,ZYE_0026,2021-05-06,1,False,0,False,True,385,30000.0,4051.669533333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0026\2021-05-07\1\p0_g0\p0_g0_t0.imec0.ap.bin,93495977960,ap,ZYE_0026,2021-05-07,1,False,0,False,True,385,30000.0,4047.444933333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-01\1\p0_g0\p0_g0_t0.imec0.ap.bin,65473910040,ap,AB_0030,2023-12-01,1,False,0,False,True,385,30000.0,2834.3684,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-01\1\p0_g0\p0_g0_t0.imec0.lf.bin,5456159170,lf,AB_0030,2023-12-01,1,False,0,False,True,385,2500.0,2834.3684,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-01\1\p1_g0\p1_g0_t0.imec0.ap.bin,65473362570,ap,AB_0030,2023-12-01,1,False,0,False,True,385,30000.0,2834.3447,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-02\1\p0_g0\p0_g0_t0.imec0.ap.bin,91662038160,ap,AB_0030,2023-12-02,1,False,0,False,True,385,30000.0,3968.0536,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-02\1\p0_g0\p0_g0_t0.imec0.lf.bin,7638503180,lf,AB_0030,2023-12-02,1,False,0,False,True,385,2500.0,3968.0536,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-02\1\p1_g0\p1_g0_t0.imec0.ap.bin,91662056640,ap,AB_0030,2023-12-02,1,False,0,False,True,385,30000.0,3968.0544,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-02\1\p1_g0\p1_g0_t0.imec0.lf.bin,7638504720,lf,AB_0030,2023-12-02,1,False,0,False,True,385,2500.0,3968.0544,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-02\1\p2_g0\p2_g0_t0.imec0.ap.bin,91660461970,ap,AB_0030,2023-12-02,1,False,0,False,True,385,30000.0,3967.985366666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-03\1\p0_g0\p0_g0_t0.imec0.ap.bin,85514038610,ap,AB_0030,2023-12-03,1,False,0,False,True,385,30000.0,3701.9064333333336,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-03\1\p0_g0\p0_g0_t0.imec0.lf.bin,7126170590,lf,AB_0030,2023-12-03,1,False,0,False,True,385,2500.0,3701.9068,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-03\1\p1_g0\p1_g0_t0.imec0.ap.bin,85514177210,ap,AB_0030,2023-12-03,1,False,0,False,True,385,30000.0,3701.9124333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-03\1\p1_g0\p1_g0_t0.imec0.lf.bin,7126182140,lf,AB_0030,2023-12-03,1,False,0,False,True,385,2500.0,3701.9128,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-04\1\p0_g0\p0_g0_t0.imec0.ap.bin,85781960880,ap,AB_0030,2023-12-04,1,False,0,False,True,385,30000.0,3713.5048,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-04\1\p0_g0\p0_g0_t0.imec0.lf.bin,7148496740,lf,AB_0030,2023-12-04,1,False,0,False,True,385,2500.0,3713.5048,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-04\1\p1_g0\p1_g0_t0.imec0.ap.bin,85782034800,ap,AB_0030,2023-12-04,1,False,0,False,True,385,30000.0,3713.508,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0030\2023-12-04\1\p1_g0\p1_g0_t0.imec0.lf.bin,7148502900,lf,AB_0030,2023-12-04,1,False,0,False,True,385,2500.0,3713.508,
Y,\\sahale.biostr.washington.edu\data\Subjects\SM_0012\2022-08-20\7\p0_g0_imec0\p0_g0_t0.imec0.ap.bin,133215144370,ap,SM_0012,2022-08-20,7,False,0,False,True,385,30000.0,5766.889366666666,
Y,\\sahale.biostr.washington.edu\data\Subjects\SM_0012\2022-08-20\7\p0_g0_imec0\p0_g0_t0.imec0.lf.bin,19250000,lf,SM_0012,2022-08-20,7,False,0,False,False,0,0.0,0.0,
Y,\\sahale.biostr.washington.edu\data\Subjects\SM_0012\2022-08-22\2\p0_g0_imec0\p0_g0_t0.imec0.ap.bin,113049749890,ap,SM_0012,2022-08-22,2,False,0,False,True,385,30000.0,4893.9285666666665,
Y,\\sahale.biostr.washington.edu\data\Subjects\SM_0012\2022-08-22\2\p0_g0_imec0\p0_g0_t0.imec0.lf.bin,9413250000,lf,SM_0012,2022-08-22,2,False,0,False,False,0,0.0,0.0,
Y,\\sahale.biostr.washington.edu\data\Subjects\SM_0012\2022-09-08\1\p0_g0_imec0\p0_g0_t0.imec0.ap.bin,145166099540,ap,SM_0012,2022-09-08,1,False,0,False,True,385,30000.0,6284.246733333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\SM_0012\2022-09-09\1\p0_g0_imec0\p0_g0_t0.imec0.ap.bin,124912890410,ap,SM_0012,2022-09-09,1,False,0,False,True,385,30000.0,5407.484433333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\DO_0013\2022-01-10\1\p0_g0\p0_g0_t0.imec0.ap.bin,69913879420,ap,DO_0013,2022-01-10,1,False,0,False,True,385,30000.0,3026.574866666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\DO_0013\2022-01-11\1\p0_g0\p0_g0_t0.imec0.ap.bin,68999298060,ap,DO_0013,2022-01-11,1,False,0,False,True,385,30000.0,2986.9826,
Y,\\sahale.biostr.washington.edu\data\Subjects\DO_0013\2022-01-12\1\p0_g0\p0_g0_t0.imec0.ap.bin,68958792210,ap,DO_0013,2022-01-12,1,False,0,False,True,385,30000.0,2985.2291,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0070\2023-01-17\5\p0_g1_t0.imec0\p0_g1_t0.imec0.ap.bin,59877056470,ap,ZYE_0070,2023-01-17,5,False,0,False,True,385,30000.0,2592.0803666666666,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0070\2023-01-17\5\p0_g1_t0.imec1\p0_g1_t0.imec1.ap.bin,59876792360,ap,ZYE_0070,2023-01-17,5,False,0,False,True,385,30000.0,2592.0689333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0011\2021-10-28\1\p0_g0\p0_g0_t0.imec0.ap.bin,50660188040,ap,AB_0011,2021-10-28,1,False,0,False,True,385,30000.0,2193.0817333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0011\2021-10-29\1\p0_g0\p0_g0_t0.imec0.ap.bin,59377769990,ap,AB_0011,2021-10-29,1,False,0,False,True,385,30000.0,2570.4662333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0011\2021-11-01\1\p0_g0\p0_g0_t0.imec0.ap.bin,72145297070,ap,AB_0011,2021-11-01,1,False,0,False,True,385,30000.0,3123.1730333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0021\2023-04-20\1\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,64006646550,ap,AL_0021,2023-04-20,1,False,0,False,True,385,30000.0,2770.8505,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0021\2023-04-20\1\p0_g0_t0.imec1\p0_g0_t0.imec1.ap.bin,64006470220,ap,AL_0021,2023-04-20,1,False,0,False,True,385,30000.0,2770.842866666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0021\2023-04-20\1\p0_g0_t0.imec2\p0_g0_t0.imec2.ap.bin,64006258470,ap,AL_0021,2023-04-20,1,False,0,False,True,385,30000.0,2770.8337,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-09\1\p0_g0\p0_g0_t0.imec0.ap.bin,92280619200,ap,AB_0023,2022-08-09,1,False,0,False,True,385,30000.0,3994.832,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-09\1\p0_g0\p0_g0_t0.imec0.lf.bin,7690051600,lf,AB_0023,2022-08-09,1,False,0,False,True,385,2500.0,3994.832,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-10\5\p0_g0\p0_g0_t0.imec0.ap.bin,87914423520,ap,AB_0023,2022-08-10,5,False,0,False,True,385,30000.0,3805.8192,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-10\5\p0_g0\p0_g0_t0.imec0.lf.bin,7326201960,lf,AB_0023,2022-08-10,5,False,0,False,True,385,2500.0,3805.8192,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-11\1\p0_g0\p0_g0_t0.imec0.ap.bin,88395550320,ap,AB_0023,2022-08-11,1,False,0,False,True,385,30000.0,3826.6472,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-11\1\p0_g0\p0_g0_t0.imec0.lf.bin,7366295860,lf,AB_0023,2022-08-11,1,False,0,False,True,385,2500.0,3826.6472,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-12\1\p0_g0\p0_g0_t0.imec0.ap.bin,90412540680,ap,AB_0023,2022-08-12,1,False,0,False,True,385,30000.0,3913.9628,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-12\1\p0_g0\p0_g0_t0.imec0.lf.bin,7534378390,lf,AB_0023,2022-08-12,1,False,0,False,True,385,2500.0,3913.9628,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-15\1\p0_g0\p0_g0_t0.imec0.ap.bin,95205799920,ap,AB_0023,2022-08-15,1,False,0,False,True,385,30000.0,4121.4632,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-15\1\p0_g0\p0_g0_t0.imec0.lf.bin,7933816660,lf,AB_0023,2022-08-15,1,False,0,False,True,385,2500.0,4121.4632,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-16\1\p0_g0\p0_g0_t0.imec0.ap.bin,90026299440,ap,AB_0023,2022-08-16,1,False,0,False,True,385,30000.0,3897.2424,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-16\1\p0_g0\p0_g0_t0.imec0.lf.bin,7502191620,lf,AB_0023,2022-08-16,1,False,0,False,True,385,2500.0,3897.2424,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-17\1\p0_g0\p0_g0_t0.imec0.ap.bin,93418730020,ap,AB_0023,2022-08-17,1,False,0,False,True,385,30000.0,4044.1008666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-17\1\p0_g0\p0_g0_t0.imec0.lf.bin,7784894810,lf,AB_0023,2022-08-17,1,False,0,False,True,385,2500.0,4044.1012,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-18\1\p0_g0\p0_g0_t0.imec0.ap.bin,90332901120,ap,AB_0023,2022-08-18,1,False,0,False,True,385,30000.0,3910.5152,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-18\1\p0_g0\p0_g0_t0.imec0.lf.bin,7527741760,lf,AB_0023,2022-08-18,1,False,0,False,True,385,2500.0,3910.5152,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-19\1\p0_g0\p0_g0_t0.imec0.ap.bin,97279708680,ap,AB_0023,2022-08-19,1,False,0,False,True,385,30000.0,4211.2428,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-19\1\p0_g0\p0_g0_t0.imec0.lf.bin,8106642390,lf,AB_0023,2022-08-19,1,False,0,False,True,385,2500.0,4211.2428,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-19\1\p1_g0\p1_g0_t0.imec0.ap.bin,97279847280,ap,AB_0023,2022-08-19,1,False,0,False,True,385,30000.0,4211.2488,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-19\1\p1_g0\p1_g0_t0.imec0.lf.bin,8106653940,lf,AB_0023,2022-08-19,1,False,0,False,True,385,2500.0,4211.2488,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-22\1\p0_g0\p0_g0_t0.imec0.ap.bin,88947021240,ap,AB_0023,2022-08-22,1,False,0,False,True,385,30000.0,3850.5204,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-22\1\p0_g0\p0_g0_t0.imec0.lf.bin,7412251770,lf,AB_0023,2022-08-22,1,False,0,False,True,385,2500.0,3850.5204,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-23\1\p0_g0\p0_g0_t0.imec0.ap.bin,93786757680,ap,AB_0023,2022-08-23,1,False,0,False,True,385,30000.0,4060.0328,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-23\1\p0_g0\p0_g0_t0.imec0.lf.bin,7815563140,lf,AB_0023,2022-08-23,1,False,0,False,True,385,2500.0,4060.0328,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-24\1\p0_g0\p0_g0_t0.imec0.ap.bin,89186947080,ap,AB_0023,2022-08-24,1,False,0,False,True,385,30000.0,3860.9068,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-24\1\p0_g0\p0_g0_t0.imec0.lf.bin,7432245590,lf,AB_0023,2022-08-24,1,False,0,False,True,385,2500.0,3860.9068,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-25\3\p0_g0\p0_g0_t0.imec0.ap.bin,88354524720,ap,AB_0023,2022-08-25,3,False,0,False,True,385,30000.0,3824.8712,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-25\3\p0_g0\p0_g0_t0.imec0.lf.bin,7362877060,lf,AB_0023,2022-08-25,3,False,0,False,True,385,2500.0,3824.8712,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-26\1\p0_g0\p0_g0_t0.imec0.ap.bin,89491885560,ap,AB_0023,2022-08-26,1,False,0,False,True,385,30000.0,3874.1076,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-26\1\p0_g0\p0_g0_t0.imec0.lf.bin,7457657130,lf,AB_0023,2022-08-26,1,False,0,False,True,385,2500.0,3874.1076,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-29\1\p0_g0\p0_g0_t0.imec0.ap.bin,89808235440,ap,AB_0023,2022-08-29,1,False,0,False,True,385,30000.0,3887.8024,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0023\2022-08-29\1\p0_g0\p0_g0_t0.imec0.lf.bin,7484019620,lf,AB_0023,2022-08-29,1,False,0,False,True,385,2500.0,3887.8024,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0019\2023-02-07\1\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,70931475230,ap,AL_0019,2023-02-07,1,False,0,False,True,385,30000.0,3070.6266333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0019\2023-02-07\1\p0_g0_t0.imec1\p0_g0_t0.imec1.ap.bin,70931604590,ap,AL_0019,2023-02-07,1,False,0,False,True,385,30000.0,3070.6322333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0035\2021-07-05\1\p0_g0\p0_g0_t0.imec0.ap.bin,46973415720,ap,ZYE_0035,2021-07-05,1,False,0,False,True,385,30000.0,2033.4812,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0035\2021-07-05\1\p0_g0\p0_g0_t0.imec0.lf.bin,3914451310,lf,ZYE_0035,2021-07-05,1,False,0,False,True,385,2500.0,2033.4812,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0035\2021-07-18\1\p0_g0\p0_g0_t0.imec0.ap.bin,47966467010,ap,ZYE_0035,2021-07-18,1,False,0,False,True,385,30000.0,2076.4704333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0029\2023-12-01\1\p0_g0\p0_g0_t0.imec0.ap.bin,41918913960,ap,AB_0029,2023-12-01,1,False,0,False,True,385,30000.0,1814.6716,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0029\2023-12-01\1\p0_g0\p0_g0_t0.imec0.lf.bin,3493242830,lf,AB_0029,2023-12-01,1,False,0,False,True,385,2500.0,1814.6716,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0029\2023-12-01\1\p1_g0\p1_g0_t0.imec0.ap.bin,41918605190,ap,AB_0029,2023-12-01,1,False,0,False,True,385,30000.0,1814.6582333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0029\2023-12-04\1\p0_g0\p0_g0_t0.imec0.ap.bin,74023617360,ap,AB_0029,2023-12-04,1,False,0,False,True,385,30000.0,3204.4856,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0029\2023-12-04\1\p0_g0\p0_g0_t0.imec0.lf.bin,6168634780,lf,AB_0029,2023-12-04,1,False,0,False,True,385,2500.0,3204.4856,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0029\2023-12-05\1\p0_g0\p0_g0_t0.imec0.ap.bin,114013302480,ap,AB_0029,2023-12-05,1,False,0,False,True,385,30000.0,4935.6408,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0029\2023-12-05\1\p0_g0\p0_g0_t0.imec0.lf.bin,9501108540,lf,AB_0029,2023-12-05,1,False,0,False,True,385,2500.0,4935.6408,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0029\2023-12-05\1\p1_g0\p1_g0_t0.imec0.ap.bin,114013302480,ap,AB_0029,2023-12-05,1,False,0,False,True,385,30000.0,4935.6408,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0029\2023-12-05\1\p1_g0\p1_g0_t0.imec0.lf.bin,9501108540,lf,AB_0029,2023-12-05,1,False,0,False,True,385,2500.0,4935.6408,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0029\2023-12-06\1\p0_g0\p0_g0_t0.imec0.ap.bin,84829972920,ap,AB_0029,2023-12-06,1,False,0,False,True,385,30000.0,3672.2932,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0029\2023-12-06\1\p0_g0\p0_g0_t0.imec0.lf.bin,7069164410,lf,AB_0029,2023-12-06,1,False,0,False,True,385,2500.0,3672.2932,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0029\2023-12-06\1\p1_g0\p1_g0_t0.imec0.ap.bin,84831756240,ap,AB_0029,2023-12-06,1,False,0,False,True,385,30000.0,3672.3704,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0029\2023-12-06\1\p1_g0\p1_g0_t0.imec0.lf.bin,7069313020,lf,AB_0029,2023-12-06,1,False,0,False,True,385,2500.0,3672.3704,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0013\2022-07-06\1\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,85421225890,ap,AL_0013,2022-07-06,1,False,0,False,True,385,30000.0,3697.8885666666665,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0013\2022-07-06\1\p0_g0_t0.imec1\p0_g0_t0.imec1.ap.bin,85421072660,ap,AL_0013,2022-07-06,1,False,0,False,True,385,30000.0,3697.881933333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0013\2022-07-07\1\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,89955021310,ap,AL_0013,2022-07-07,1,False,0,False,True,385,30000.0,3894.1567666666665,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0013\2022-07-07\1\p0_g0_t0.imec1\p0_g0_t0.imec1.ap.bin,89955072130,ap,AL_0013,2022-07-07,1,False,0,False,True,385,30000.0,3894.158966666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0013\2022-07-28\1\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,76211733290,ap,AL_0013,2022-07-28,1,False,0,False,True,385,30000.0,3299.2092333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0013\2022-07-28\1\p0_g0_t0.imec1\p0_g0_t0.imec1.ap.bin,76211929640,ap,AL_0013,2022-07-28,1,False,0,False,True,385,30000.0,3299.2177333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-08-30\1\p0_g0\p0_g0_t0.imec0.ap.bin,87553259640,ap,AB_0024,2022-08-30,1,False,0,False,True,385,30000.0,3790.1844,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-08-30\1\p0_g0\p0_g0_t0.imec0.lf.bin,7296104970,lf,AB_0024,2022-08-30,1,False,0,False,True,385,2500.0,3790.1844,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-08-31\1\p0_g0\p0_g0_t0.imec0.ap.bin,56924784840,ap,AB_0024,2022-08-31,1,False,0,False,True,385,30000.0,2464.2764,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-08-31\1\p0_g0\p0_g0_t0.imec0.lf.bin,4743732070,lf,AB_0024,2022-08-31,1,False,0,False,True,385,2500.0,2464.2764,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-01\1\p0_g0\p0_g0_t0.imec0.ap.bin,80061735600,ap,AB_0024,2022-09-01,1,False,0,False,True,385,30000.0,3465.876,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-01\1\p0_g0\p0_g0_t0.imec0.lf.bin,6671811300,lf,AB_0024,2022-09-01,1,False,0,False,True,385,2500.0,3465.876,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-02\1\p0_g0\p0_g0_t0.imec0.ap.bin,86068086720,ap,AB_0024,2022-09-02,1,False,0,False,True,385,30000.0,3725.8912,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-02\1\p0_g0\p0_g0_t0.imec0.lf.bin,7172340560,lf,AB_0024,2022-09-02,1,False,0,False,True,385,2500.0,3725.8912,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-05\1\p0_g0\p0_g0_t0.imec0.ap.bin,90260302440,ap,AB_0024,2022-09-05,1,False,0,False,True,385,30000.0,3907.3724,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-05\1\p0_g0\p0_g0_t0.imec0.lf.bin,7521691870,lf,AB_0024,2022-09-05,1,False,0,False,True,385,2500.0,3907.3724,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-21\1\p0_g0\p0_g0_t0.imec0.ap.bin,88665820320,ap,AB_0024,2022-09-21,1,False,0,False,True,385,30000.0,3838.3472,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-21\1\p0_g0\p0_g0_t0.imec0.lf.bin,7388818360,lf,AB_0024,2022-09-21,1,False,0,False,True,385,2500.0,3838.3472,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-22\1\p0_g0\p0_g0_t0.imec0.ap.bin,95123268240,ap,AB_0024,2022-09-22,1,False,0,False,True,385,30000.0,4117.8904,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-22\1\p0_g0\p0_g0_t0.imec0.lf.bin,7926939020,lf,AB_0024,2022-09-22,1,False,0,False,True,385,2500.0,4117.8904,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-27\1\p0_g0\p0_g0_t0.imec0.ap.bin,90319493880,ap,AB_0024,2022-09-27,1,False,0,False,True,385,30000.0,3909.9348,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-27\1\p0_g0\p0_g0_t0.imec0.lf.bin,7526624490,lf,AB_0024,2022-09-27,1,False,0,False,True,385,2500.0,3909.9348,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-28\3\p0_g0\p0_g0_t0.imec0.ap.bin,87563164920,ap,AB_0024,2022-09-28,3,False,0,False,True,385,30000.0,3790.6132,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-28\3\p0_g0\p0_g0_t0.imec0.lf.bin,7296930410,lf,AB_0024,2022-09-28,3,False,0,False,True,385,2500.0,3790.6132,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-29\1\p0_g0\p0_g0_t0.imec0.ap.bin,88610019960,ap,AB_0024,2022-09-29,1,False,0,False,True,385,30000.0,3835.9316,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-29\1\p0_g0\p0_g0_t0.imec0.lf.bin,7384168330,lf,AB_0024,2022-09-29,1,False,0,False,True,385,2500.0,3835.9316,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-30\1\p0_g0\p0_g0_t0.imec0.ap.bin,87780221760,ap,AB_0024,2022-09-30,1,False,0,False,True,385,30000.0,3800.0096,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0024\2022-09-30\1\p0_g0\p0_g0_t0.imec0.lf.bin,7315018480,lf,AB_0024,2022-09-30,1,False,0,False,True,385,2500.0,3800.0096,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0038\2021-09-01\1\p0_g0\p0_g0_t0.imec0.ap.bin,88433606800,ap,ZYE_0038,2021-09-01,1,False,0,False,True,385,30000.0,3828.2946666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0014\2022-08-08\1\p0_g0_imec0\p0_g0_t0.imec0.ap.bin,87697826370,ap,AL_0014,2022-08-08,1,False,0,False,True,385,30000.0,3796.4427,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0014\2022-08-09\1\p0_g0_imec0\p0_g0_t0.imec0.ap.bin,8085808500,ap,AL_0014,2022-08-09,1,False,0,False,True,385,30000.0,350.035,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0014\2022-08-09\2\p1_g0_imec0\p1_g0_t0.imec0.ap.bin,75580117690,ap,AL_0014,2022-08-09,2,False,0,False,True,385,30000.0,3271.8665666666666,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0014\2022-08-15\1\p0_g0_imec0\p0_g0_t0.imec0.ap.bin,80263394750,ap,AL_0014,2022-08-15,1,False,0,False,True,385,30000.0,3474.6058333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0014\2022-08-17\1\p0_g0_imec0\p0_g0_t0.imec0.ap.bin,90783423500,ap,AL_0014,2022-08-17,1,False,0,False,True,385,30000.0,3930.0183333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\NR_0023\2023-12-13\quarterDensity\_spikeglx_ephysData_g0\_spikeglx_ephysData_g0_t0.nidq.bin,38913648,nidq,NR_0023,2023-12-13,quarterDensity,False,0,False,True,2,30003.0003,324.24797196032426,
