timestamp_utc,event,path,size_bytes,host,pid,note
2026-08-05T07:03:03+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0046\2021-11-29\1\widefield.wfz.frame.tif,631826,DESKTOP-KH3D2OM,49200,
2026-08-05T07:03:04+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0046\2021-11-29\1\widefield.wfz.receipt.json,1398,DESKTOP-KH3D2OM,49200,
2026-08-05T07:05:24+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AB_0032\2024-04-16\1\widefield.wfz.README.md,1791,DESKTOP-KH3D2OM,30584,
2026-08-05T07:05:28+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AB_0032\2024-04-16\1\widefield.wfz.frame.tif,631826,DESKTOP-KH3D2OM,30584,
2026-08-05T07:05:28+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AB_0032\2024-04-16\1\widefield.wfz.receipt.json,1398,DESKTOP-KH3D2OM,30584,
2026-08-05T07:23:26+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0069\2023-08-17\5\widefield.wfz.partial-30584,0,DESKTOP-KH3D2OM,30584,temporary output
2026-08-05T09:16:26+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\LK_0001\2021-04-07\1\widefield.wfz.partial-49200,0,DESKTOP-KH3D2OM,49200,temporary output
2026-08-05T10:08:10+00:00,delete,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-07\3\widefield.wfz.partial-5888,116864674076,DESKTOP-KH3D2OM,5888,renamed into place
2026-08-05T10:08:10+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-07\3\widefield.wfz,116864674076,DESKTOP-KH3D2OM,5888,
2026-08-05T10:09:20+00:00,delete,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-03-03\2\widefield.wfz.partial-22672,112440590229,DESKTOP-KH3D2OM,22672,renamed into place
2026-08-05T10:09:20+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-03-03\2\widefield.wfz,112440590229,DESKTOP-KH3D2OM,22672,
2026-08-05T10:36:51+00:00,delete,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2026-05-27\1\widefield.wfz.partial-45184,103444599577,DESKTOP-KH3D2OM,45184,renamed into place
2026-08-05T10:36:51+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2026-05-27\1\widefield.wfz,103444599577,DESKTOP-KH3D2OM,45184,
2026-08-05T11:03:26+00:00,delete,\\sahale.biostr.washington.edu\data\Subjects\LK_0003\2021-05-21\3\widefield.wfz.partial-17204,118495014848,DESKTOP-KH3D2OM,17204,renamed into place
2026-08-05T11:03:26+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\LK_0003\2021-05-21\3\widefield.wfz,118495014848,DESKTOP-KH3D2OM,17204,
2026-08-05T11:05:33+00:00,delete,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0012\2020-12-03\1\widefield.wfz.partial-20232,125116891125,DESKTOP-KH3D2OM,20232,renamed into place
2026-08-05T11:05:34+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0012\2020-12-03\1\widefield.wfz,125116891125,DESKTOP-KH3D2OM,20232,
2026-08-05T11:10:10+00:00,delete,\\sahale.biostr.washington.edu\data\Subjects\LK_0001\2021-04-06\2\widefield.wfz.partial-19484,132876272972,DESKTOP-KH3D2OM,19484,renamed into place
2026-08-05T11:10:10+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\LK_0001\2021-04-06\2\widefield.wfz,132876272972,DESKTOP-KH3D2OM,19484,
2026-08-05T11:35:03+00:00,delete,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0069\2023-08-17\5\widefield.wfz.partial-30584,115728777689,DESKTOP-KH3D2OM,30584,renamed into place
2026-08-05T11:35:03+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0069\2023-08-17\5\widefield.wfz,115728777689,DESKTOP-KH3D2OM,30584,
2026-08-05T12:10:44+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-03-03\2\widefield.wfz.README.md,1764,DESKTOP-KH3D2OM,22672,
2026-08-05T12:10:48+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-03-03\2\widefield.wfz.frame.tif,627776,DESKTOP-KH3D2OM,22672,
2026-08-05T12:10:48+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-03-03\2\widefield.wfz.receipt.json,1396,DESKTOP-KH3D2OM,22672,
2026-08-05T12:12:43+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-07\3\widefield.wfz.README.md,1791,DESKTOP-KH3D2OM,5888,
2026-08-05T12:12:46+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-07\3\widefield.wfz.frame.tif,631826,DESKTOP-KH3D2OM,5888,
2026-08-05T12:12:47+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-07\3\widefield.wfz.receipt.json,1400,DESKTOP-KH3D2OM,5888,
2026-08-05T12:27:51+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-04-28\1\widefield.wfz.partial-5888,0,DESKTOP-KH3D2OM,5888,temporary output
