session,wfz,b2_key,local_bytes,in_b2,b2_bytes,b2_uploaded_utc,error
ZYE_0089/2024-07-10/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0089\2024-07-10\3\widefield.wfz,subjects/ZYE_0089/2024-07-10/3/widefield.wfz,28418445227,False,,,FileNotPresent
ZYE_0091/2024-07-14/5,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-14\5\widefield.wfz,subjects/ZYE_0091/2024-07-14/5/widefield.wfz,29065040853,False,,,FileNotPresent
AL_0030/2024-01-25/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0030\2024-01-25\1\widefield.wfz,subjects/AL_0030/2024-01-25/1/widefield.wfz,25897515271,False,,,FileNotPresent
AL_0035/2025-05-11/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0035\2025-05-11\1\widefield.wfz,subjects/AL_0035/2025-05-11/1/widefield.wfz,29584111082,False,,,FileNotPresent
FD_006/2025-11-20/2,\\sahale.biostr.washington.edu\data\Subjects\FD_006\2025-11-20\2\widefield.wfz,subjects/FD_006/2025-11-20/2/widefield.wfz,30496636989,False,,,FileNotPresent
ZYE_0048/2021-12-10/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0048\2021-12-10\1\widefield.wfz,subjects/ZYE_0048/2021-12-10/1/widefield.wfz,30911087146,False,,,FileNotPresent
ZYE_0013/2020-11-11/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0013\2020-11-11\3\widefield.wfz,subjects/ZYE_0013/2020-11-11/3/widefield.wfz,33229361266,False,,,FileNotPresent
ZYE_0050/2021-12-03/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0050\2021-12-03\1\widefield.wfz,subjects/ZYE_0050/2021-12-03/1/widefield.wfz,31645478247,False,,,FileNotPresent
AL_0047/2026-02-27/3,\\sahale.biostr.washington.edu\data\Subjects\AL_0047\2026-02-27\3\widefield.wfz,subjects/AL_0047/2026-02-27/3/widefield.wfz,25444355964,False,,,FileNotPresent
AL_0039/2025-06-10/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-06-10\2\widefield.wfz,subjects/AL_0039/2025-06-10/2/widefield.wfz,26441760536,False,,,FileNotPresent
AL_0041/2025-12-02/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2025-12-02\1\widefield.wfz,subjects/AL_0041/2025-12-02/1/widefield.wfz,28617614411,False,,,FileNotPresent
ZYE_0067/2022-08-15/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0067\2022-08-15\2\widefield.wfz,subjects/ZYE_0067/2022-08-15/2/widefield.wfz,32836009808,False,,,FileNotPresent
AL_0051/2026-07-29/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0051\2026-07-29\2\widefield.wfz,subjects/AL_0051/2026-07-29/2/widefield.wfz,28203275219,False,,,FileNotPresent
AL_0039/2025-05-26/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-05-26\1\widefield.wfz,subjects/AL_0039/2025-05-26/1/widefield.wfz,29097362751,False,,,FileNotPresent
ZYE_0035/2021-07-18/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0035\2021-07-18\1\widefield.wfz,subjects/ZYE_0035/2021-07-18/1/widefield.wfz,31077269818,False,,,FileNotPresent
ZYE_0068/2022-08-15/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0068\2022-08-15\1\widefield.wfz,subjects/ZYE_0068/2022-08-15/1/widefield.wfz,31545988721,False,,,FileNotPresent
AL_0048/2026-07-29/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0048\2026-07-29\2\widefield.wfz,subjects/AL_0048/2026-07-29/2/widefield.wfz,27161359158,False,,,FileNotPresent
ZYE_0035/2021-07-01/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0035\2021-07-01\1\widefield.wfz,subjects/ZYE_0035/2021-07-01/1/widefield.wfz,30799368985,False,,,FileNotPresent
ZYE_0085/2024-07-22/9,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-22\9\widefield.wfz,subjects/ZYE_0085/2024-07-22/9/widefield.wfz,27245319505,False,,,FileNotPresent
ZYE_0057/2022-01-10/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0057\2022-01-10\1\widefield.wfz,subjects/ZYE_0057/2022-01-10/1/widefield.wfz,30286646611,False,,,FileNotPresent
ZYE_0026/2021-02-16/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0026\2021-02-16\2\widefield.wfz,subjects/ZYE_0026/2021-02-16/2/widefield.wfz,30851053375,False,,,FileNotPresent
AB_0004/2021-03-29/2,\\sahale.biostr.washington.edu\data\Subjects\AB_0004\2021-03-29\2\widefield.wfz,subjects/AB_0004/2021-03-29/2/widefield.wfz,30989982072,False,,,FileNotPresent
FD_001/2025-07-28/1,\\sahale.biostr.washington.edu\data\Subjects\FD_001\2025-07-28\1\widefield.wfz,subjects/FD_001/2025-07-28/1/widefield.wfz,21535720170,False,,,FileNotPresent
ZYE_0091/2024-07-15/5,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-15\5\widefield.wfz,subjects/ZYE_0091/2024-07-15/5/widefield.wfz,26573721643,False,,,FileNotPresent
AB_0005/2021-03-29/2,\\sahale.biostr.washington.edu\data\Subjects\AB_0005\2021-03-29\2\widefield.wfz,subjects/AB_0005/2021-03-29/2/widefield.wfz,29767384149,False,,,FileNotPresent
ZYE_0035/2021-07-05/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0035\2021-07-05\1\widefield.wfz,subjects/ZYE_0035/2021-07-05/1/widefield.wfz,29647439233,False,,,FileNotPresent
XL_004/2026-06-17/1,\\sahale.biostr.washington.edu\data\Subjects\XL_004\2026-06-17\1\widefield.wfz,subjects/XL_004/2026-06-17/1/widefield.wfz,25146448200,False,,,FileNotPresent
ZYE_0069/2023-10-03/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0069\2023-10-03\1\widefield.wfz,subjects/ZYE_0069/2023-10-03/1/widefield.wfz,27697992401,False,,,FileNotPresent
FD_003/2025-09-10/1,\\sahale.biostr.washington.edu\data\Subjects\FD_003\2025-09-10\1\widefield.wfz,subjects/FD_003/2025-09-10/1/widefield.wfz,21985012455,False,,,FileNotPresent
FD_008/2026-06-16/1,\\sahale.biostr.washington.edu\data\Subjects\FD_008\2026-06-16\1\widefield.wfz,subjects/FD_008/2026-06-16/1/widefield.wfz,24262633816,False,,,FileNotPresent
AL_0027/2023-10-24/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0027\2023-10-24\1\widefield.wfz,subjects/AL_0027/2023-10-24/1/widefield.wfz,27262245535,False,,,FileNotPresent
ZYE_0090/2025-02-02/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2025-02-02\3\widefield.wfz,subjects/ZYE_0090/2025-02-02/3/widefield.wfz,24872081283,False,,,FileNotPresent
FD_004/2025-08-20/3,\\sahale.biostr.washington.edu\data\Subjects\FD_004\2025-08-20\3\widefield.wfz,subjects/FD_004/2025-08-20/3/widefield.wfz,20864298500,False,,,FileNotPresent
FD_004/2025-07-28/1,\\sahale.biostr.washington.edu\data\Subjects\FD_004\2025-07-28\1\widefield.wfz,subjects/FD_004/2025-07-28/1/widefield.wfz,22662254456,False,,,FileNotPresent
ZYE_0048/2021-12-03/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0048\2021-12-03\3\widefield.wfz,subjects/ZYE_0048/2021-12-03/3/widefield.wfz,28552604751,False,,,FileNotPresent
AL_0046/2026-02-19/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0046\2026-02-19\2\widefield.wfz,subjects/AL_0046/2026-02-19/2/widefield.wfz,22984106608,False,,,FileNotPresent
ZYE_0047/2021-11-24/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0047\2021-11-24\2\widefield.wfz,subjects/ZYE_0047/2021-11-24/2/widefield.wfz,26922162108,False,,,FileNotPresent
ZYE_0091/2024-07-12/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-12\3\widefield.wfz,subjects/ZYE_0091/2024-07-12/3/widefield.wfz,24923352128,False,,,FileNotPresent
ZYE_0085/2024-07-14/4,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-14\4\widefield.wfz,subjects/ZYE_0085/2024-07-14/4/widefield.wfz,26084747275,False,,,FileNotPresent
AL_0023/2023-08-11/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0023\2023-08-11\1\widefield.wfz,subjects/AL_0023/2023-08-11/1/widefield.wfz,26925082510,False,,,FileNotPresent
ZYE_0090/2024-08-11/6,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2024-08-11\6\widefield.wfz,subjects/ZYE_0090/2024-08-11/6/widefield.wfz,25162641177,False,,,FileNotPresent
ZYE_0088/2024-07-11/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0088\2024-07-11\3\widefield.wfz,subjects/ZYE_0088/2024-07-11/3/widefield.wfz,26121291817,False,,,FileNotPresent
ZYE_0091/2024-07-28/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-28\3\widefield.wfz,subjects/ZYE_0091/2024-07-28/3/widefield.wfz,25497059241,False,,,FileNotPresent
ZYE_0091/2024-07-11/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-11\3\widefield.wfz,subjects/ZYE_0091/2024-07-11/3/widefield.wfz,25046841363,False,,,FileNotPresent
ZYE_0085/2025-01-31/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2025-01-31\2\widefield.wfz,subjects/ZYE_0085/2025-01-31/2/widefield.wfz,24140423262,False,,,FileNotPresent
ZYE_0085/2024-07-27/5,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-27\5\widefield.wfz,subjects/ZYE_0085/2024-07-27/5/widefield.wfz,25799287157,False,,,FileNotPresent
ZYE_0085/2024-07-28/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-28\3\widefield.wfz,subjects/ZYE_0085/2024-07-28/3/widefield.wfz,25458607969,False,,,FileNotPresent
ZYE_0088/2024-07-15/4,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0088\2024-07-15\4\widefield.wfz,subjects/ZYE_0088/2024-07-15/4/widefield.wfz,25651269578,False,,,FileNotPresent
ZYE_0069/2023-08-16/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0069\2023-08-16\1\widefield.wfz,subjects/ZYE_0069/2023-08-16/1/widefield.wfz,26621756317,False,,,FileNotPresent
FD_010/2026-02-23/1,\\sahale.biostr.washington.edu\data\Subjects\FD_010\2026-02-23\1\widefield.wfz,subjects/FD_010/2026-02-23/1/widefield.wfz,21349933077,False,,,FileNotPresent
FD_004/2025-08-22/4,\\sahale.biostr.washington.edu\data\Subjects\FD_004\2025-08-22\4\widefield.wfz,subjects/FD_004/2025-08-22/4/widefield.wfz,20118134008,False,,,FileNotPresent
FD_005/2026-02-05/1,\\sahale.biostr.washington.edu\data\Subjects\FD_005\2026-02-05\1\widefield.wfz,subjects/FD_005/2026-02-05/1/widefield.wfz,20506502929,False,,,FileNotPresent
ZYE_0091/2024-07-26/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-26\2\widefield.wfz,subjects/ZYE_0091/2024-07-26/2/widefield.wfz,25079854353,False,,,FileNotPresent
ZYE_0050/2021-12-08/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0050\2021-12-08\2\widefield.wfz,subjects/ZYE_0050/2021-12-08/2/widefield.wfz,28029087391,False,,,FileNotPresent
LK_0003/2021-07-17/1,\\sahale.biostr.washington.edu\data\Subjects\LK_0003\2021-07-17\1\widefield.wfz,subjects/LK_0003/2021-07-17/1/widefield.wfz,27493398507,False,,,FileNotPresent
ZYE_0091/2024-07-17/4,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-17\4\widefield.wfz,subjects/ZYE_0091/2024-07-17/4/widefield.wfz,24916737564,False,,,FileNotPresent
ZYE_0089/2024-07-12/4,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0089\2024-07-12\4\widefield.wfz,subjects/ZYE_0089/2024-07-12/4/widefield.wfz,24673559452,False,,,FileNotPresent
ZYE_0090/2024-08-12/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2024-08-12\3\widefield.wfz,subjects/ZYE_0090/2024-08-12/3/widefield.wfz,24616044734,False,,,FileNotPresent
ZYE_0090/2024-08-10/10,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2024-08-10\10\widefield.wfz,subjects/ZYE_0090/2024-08-10/10/widefield.wfz,24437477831,False,,,FileNotPresent
ZYE_0092/2025-06-02/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0092\2025-06-02\1\widefield.wfz,subjects/ZYE_0092/2025-06-02/1/widefield.wfz,22465862766,False,,,FileNotPresent
ZYE_0090/2024-07-16/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2024-07-16\3\widefield.wfz,subjects/ZYE_0090/2024-07-16/3/widefield.wfz,24527114281,False,,,FileNotPresent
FD_008/2026-06-15/1,\\sahale.biostr.washington.edu\data\Subjects\FD_008\2026-06-15\1\widefield.wfz,subjects/FD_008/2026-06-15/1/widefield.wfz,23070829788,False,,,FileNotPresent
ZYE_0088/2024-07-12/8,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0088\2024-07-12\8\widefield.wfz,subjects/ZYE_0088/2024-07-12/8/widefield.wfz,24814545915,False,,,FileNotPresent
AL_0033/2025-03-04/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-03-04\2\widefield.wfz,subjects/AL_0033/2025-03-04/2/widefield.wfz,24258899343,False,,,FileNotPresent
ZYE_0085/2024-07-26/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-26\3\widefield.wfz,subjects/ZYE_0085/2024-07-26/3/widefield.wfz,25053637094,False,,,FileNotPresent
FD_009/2026-06-15/1,\\sahale.biostr.washington.edu\data\Subjects\FD_009\2026-06-15\1\widefield.wfz,subjects/FD_009/2026-06-15/1/widefield.wfz,22873456398,False,,,FileNotPresent
ZYE_0016/2021-02-25/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0016\2021-02-25\1\widefield.wfz,subjects/ZYE_0016/2021-02-25/1/widefield.wfz,26274897217,False,,,FileNotPresent
AL_0048/2026-07-01/6,\\sahale.biostr.washington.edu\data\Subjects\AL_0048\2026-07-01\6\widefield.wfz,subjects/AL_0048/2026-07-01/6/widefield.wfz,23045603166,False,,,FileNotPresent
AL_0041/2026-03-05/3,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2026-03-05\3\widefield.wfz,subjects/AL_0041/2026-03-05/3/widefield.wfz,23045802298,False,,,FileNotPresent
FD_009/2026-06-17/1,\\sahale.biostr.washington.edu\data\Subjects\FD_009\2026-06-17\1\widefield.wfz,subjects/FD_009/2026-06-17/1/widefield.wfz,22535489742,False,,,FileNotPresent
ZYE_0085/2024-07-24/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-24\3\widefield.wfz,subjects/ZYE_0085/2024-07-24/3/widefield.wfz,24289227419,False,,,FileNotPresent
AL_0033/2025-06-10/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-10\2\widefield.wfz,subjects/AL_0033/2025-06-10/2/widefield.wfz,22387320761,False,,,FileNotPresent
FD_009/2026-06-16/1,\\sahale.biostr.washington.edu\data\Subjects\FD_009\2026-06-16\1\widefield.wfz,subjects/FD_009/2026-06-16/1/widefield.wfz,22513029072,False,,,FileNotPresent
FD_008/2026-06-17/2,\\sahale.biostr.washington.edu\data\Subjects\FD_008\2026-06-17\2\widefield.wfz,subjects/FD_008/2026-06-17/2/widefield.wfz,22129418938,False,,,FileNotPresent
ZYE_0090/2024-07-27/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2024-07-27\3\widefield.wfz,subjects/ZYE_0090/2024-07-27/3/widefield.wfz,23655838442,False,,,FileNotPresent
AL_0033/2025-06-10/3,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-10\3\widefield.wfz,subjects/AL_0033/2025-06-10/3/widefield.wfz,21943479184,False,,,FileNotPresent
ZYE_0069/2023-08-22/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0069\2023-08-22\1\widefield.wfz,subjects/ZYE_0069/2023-08-22/1/widefield.wfz,24524327274,False,,,FileNotPresent
AL_0041/2025-10-17/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2025-10-17\1\widefield.wfz,subjects/AL_0041/2025-10-17/1/widefield.wfz,23230873516,False,,,FileNotPresent
ZYE_0090/2025-02-02/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2025-02-02\1\widefield.wfz,subjects/ZYE_0090/2025-02-02/1/widefield.wfz,22301712554,False,,,FileNotPresent
AL_0033/2024-06-21/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2024-06-21\1\widefield.wfz,subjects/AL_0033/2024-06-21/1/widefield.wfz,23164840068,False,,,FileNotPresent
AL_0023/2023-10-27/4,\\sahale.biostr.washington.edu\data\Subjects\AL_0023\2023-10-27\4\widefield.wfz,subjects/AL_0023/2023-10-27/4/widefield.wfz,15614637913,False,,,FileNotPresent
AL_0033/2025-03-06/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-03-06\1\widefield.wfz,subjects/AL_0033/2025-03-06/1/widefield.wfz,22636340045,False,,,FileNotPresent
AL_0048/2026-06-24/5,\\sahale.biostr.washington.edu\data\Subjects\AL_0048\2026-06-24\5\widefield.wfz,subjects/AL_0048/2026-06-24/5/widefield.wfz,21598837251,False,,,FileNotPresent
AL_0033/2024-11-25/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2024-11-25\1\widefield.wfz,subjects/AL_0033/2024-11-25/1/widefield.wfz,23907181964,False,,,FileNotPresent
FD_006/2025-11-05/1,\\sahale.biostr.washington.edu\data\Subjects\FD_006\2025-11-05\1\widefield.wfz,subjects/FD_006/2025-11-05/1/widefield.wfz,19763986548,False,,,FileNotPresent
ZYE_0088/2024-07-10/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0088\2024-07-10\3\widefield.wfz,subjects/ZYE_0088/2024-07-10/3/widefield.wfz,23130754270,False,,,FileNotPresent
AL_0039/2025-06-10/5,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-06-10\5\widefield.wfz,subjects/AL_0039/2025-06-10/5/widefield.wfz,20707949256,False,,,FileNotPresent
AL_0041/2026-03-23/5,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2026-03-23\5\widefield.wfz,subjects/AL_0041/2026-03-23/5/widefield.wfz,21153748948,False,,,FileNotPresent
AL_0023/2023-05-18/4,\\sahale.biostr.washington.edu\data\Subjects\AL_0023\2023-05-18\4\widefield.wfz,subjects/AL_0023/2023-05-18/4/widefield.wfz,23950230159,False,,,FileNotPresent
XL_004/2026-06-03/1,\\sahale.biostr.washington.edu\data\Subjects\XL_004\2026-06-03\1\widefield.wfz,subjects/XL_004/2026-06-03/1/widefield.wfz,21505929252,False,,,FileNotPresent
AL_0033/2025-02-25/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-02-25\1\widefield.wfz,subjects/AL_0033/2025-02-25/1/widefield.wfz,22219821600,False,,,FileNotPresent
AL_0023/2023-05-18/7,\\sahale.biostr.washington.edu\data\Subjects\AL_0023\2023-05-18\7\widefield.wfz,subjects/AL_0023/2023-05-18/7/widefield.wfz,23711340048,False,,,FileNotPresent
FD_003/2025-09-13/8,\\sahale.biostr.washington.edu\data\Subjects\FD_003\2025-09-13\8\widefield.wfz,subjects/FD_003/2025-09-13/8/widefield.wfz,17666198116,False,,,FileNotPresent
FD_001/2025-07-27/1,\\sahale.biostr.washington.edu\data\Subjects\FD_001\2025-07-27\1\widefield.wfz,subjects/FD_001/2025-07-27/1/widefield.wfz,17757574577,False,,,FileNotPresent
ZYE_0098/2025-11-21/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0098\2025-11-21\2\widefield.wfz,subjects/ZYE_0098/2025-11-21/2/widefield.wfz,20107423870,False,,,FileNotPresent
AL_0041/2026-03-06/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2026-03-06\2\widefield.wfz,subjects/AL_0041/2026-03-06/2/widefield.wfz,20855683517,False,,,FileNotPresent
AL_0033/2025-04-15/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-04-15\2\widefield.wfz,subjects/AL_0033/2025-04-15/2/widefield.wfz,21737585969,False,,,FileNotPresent
AL_0050/2026-07-29/3,\\sahale.biostr.washington.edu\data\Subjects\AL_0050\2026-07-29\3\widefield.wfz,subjects/AL_0050/2026-07-29/3/widefield.wfz,22694315498,False,,,FileNotPresent
AL_0033/2025-05-26/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-05-26\1\widefield.wfz,subjects/AL_0033/2025-05-26/1/widefield.wfz,21793438611,False,,,FileNotPresent
ZYE_0069/2023-07-14/6,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0069\2023-07-14\6\widefield.wfz,subjects/ZYE_0069/2023-07-14/6/widefield.wfz,23253046727,False,,,FileNotPresent
AL_0041/2026-04-13/5,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2026-04-13\5\widefield.wfz,subjects/AL_0041/2026-04-13/5/widefield.wfz,19881704766,False,,,FileNotPresent
FD_003/2025-09-12/1,\\sahale.biostr.washington.edu\data\Subjects\FD_003\2025-09-12\1\widefield.wfz,subjects/FD_003/2025-09-12/1/widefield.wfz,18121491036,False,,,FileNotPresent
ZYE_0098/2025-11-20/6,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0098\2025-11-20\6\widefield.wfz,subjects/ZYE_0098/2025-11-20/6/widefield.wfz,22747056873,False,,,FileNotPresent
ZYE_0038/2021-07-21/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0038\2021-07-21\1\widefield.wfz,subjects/ZYE_0038/2021-07-21/1/widefield.wfz,22771911563,False,,,FileNotPresent
AL_0048/2026-06-07/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0048\2026-06-07\1\widefield.wfz,subjects/AL_0048/2026-06-07/1/widefield.wfz,20028145091,False,,,FileNotPresent
FD_001/2025-06-11/3,\\sahale.biostr.washington.edu\data\Subjects\FD_001\2025-06-11\3\widefield.wfz,subjects/FD_001/2025-06-11/3/widefield.wfz,18016975879,False,,,FileNotPresent
ZYE_0087/2024-09-06/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0087\2024-09-06\1\widefield.wfz,subjects/ZYE_0087/2024-09-06/1/widefield.wfz,19900381178,False,,,FileNotPresent
FD_003/2025-07-27/1,\\sahale.biostr.washington.edu\data\Subjects\FD_003\2025-07-27\1\widefield.wfz,subjects/FD_003/2025-07-27/1/widefield.wfz,17651914493,False,,,FileNotPresent
FD_003/2025-06-24/3,\\sahale.biostr.washington.edu\data\Subjects\FD_003\2025-06-24\3\widefield.wfz,subjects/FD_003/2025-06-24/3/widefield.wfz,17451525793,False,,,FileNotPresent
AL_0048/2026-06-20/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0048\2026-06-20\1\widefield.wfz,subjects/AL_0048/2026-06-20/1/widefield.wfz,19848691344,False,,,FileNotPresent
FD_003/2025-06-18/1,\\sahale.biostr.washington.edu\data\Subjects\FD_003\2025-06-18\1\widefield.wfz,subjects/FD_003/2025-06-18/1/widefield.wfz,17248098450,False,,,FileNotPresent
FD_011/2026-07-16/1,\\sahale.biostr.washington.edu\data\Subjects\FD_011\2026-07-16\1\widefield.wfz,subjects/FD_011/2026-07-16/1/widefield.wfz,16802935598,False,,,FileNotPresent
ZYE_0091/2025-05-06/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2025-05-06\2\widefield.wfz,subjects/ZYE_0091/2025-05-06/2/widefield.wfz,20323891813,False,,,FileNotPresent
ZYE_0016/2021-02-26/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0016\2021-02-26\2\widefield.wfz,subjects/ZYE_0016/2021-02-26/2/widefield.wfz,21162837929,False,,,FileNotPresent
AL_0036/2025-01-16/5,\\sahale.biostr.washington.edu\data\Subjects\AL_0036\2025-01-16\5\widefield.wfz,subjects/AL_0036/2025-01-16/5/widefield.wfz,21162336720,False,,,FileNotPresent
AL_0038/2025-05-01/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0038\2025-05-01\1\widefield.wfz,subjects/AL_0038/2025-05-01/1/widefield.wfz,18400612549,False,,,FileNotPresent
ZYE_0051/2021-12-15/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0051\2021-12-15\3\widefield.wfz,subjects/ZYE_0051/2021-12-15/3/widefield.wfz,22394270998,False,,,FileNotPresent
AL_0034/2024-10-16/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0034\2024-10-16\1\widefield.wfz,subjects/AL_0034/2024-10-16/1/widefield.wfz,21026640905,False,,,FileNotPresent
ZYE_0031/2021-03-21/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0031\2021-03-21\3\widefield.wfz,subjects/ZYE_0031/2021-03-21/3/widefield.wfz,22019812946,False,,,FileNotPresent
XL_004/2026-06-04/3,\\sahale.biostr.washington.edu\data\Subjects\XL_004\2026-06-04\3\widefield.wfz,subjects/XL_004/2026-06-04/3/widefield.wfz,15965772544,False,,,FileNotPresent
ZYE_0085/2025-01-31/6,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2025-01-31\6\widefield.wfz,subjects/ZYE_0085/2025-01-31/6/widefield.wfz,19100370747,False,,,FileNotPresent
ZYE_0091/2025-06-19/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2025-06-19\1\widefield.wfz,subjects/ZYE_0091/2025-06-19/1/widefield.wfz,17500055033,False,,,FileNotPresent
ZYE_0069/2023-07-19/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0069\2023-07-19\1\widefield.wfz,subjects/ZYE_0069/2023-07-19/1/widefield.wfz,20559886021,False,,,FileNotPresent
ZYE_0046/2021-10-06/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0046\2021-10-06\1\widefield.wfz,subjects/ZYE_0046/2021-10-06/1/widefield.wfz,21815669138,False,,,FileNotPresent
AL_0041/2025-10-16/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2025-10-16\1\widefield.wfz,subjects/AL_0041/2025-10-16/1/widefield.wfz,18380325637,False,,,FileNotPresent
ZYE_0041/2021-09-03/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0041\2021-09-03\1\widefield.wfz,subjects/ZYE_0041/2021-09-03/1/widefield.wfz,20436214079,False,,,FileNotPresent
AL_0041/2025-10-28/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2025-10-28\1\widefield.wfz,subjects/AL_0041/2025-10-28/1/widefield.wfz,18554819263,False,,,FileNotPresent
FD_003/2025-07-20/1,\\sahale.biostr.washington.edu\data\Subjects\FD_003\2025-07-20\1\widefield.wfz,subjects/FD_003/2025-07-20/1/widefield.wfz,16540217977,False,,,FileNotPresent
ZYE_0097/2025-11-18/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0097\2025-11-18\1\widefield.wfz,subjects/ZYE_0097/2025-11-18/1/widefield.wfz,16207262599,False,,,FileNotPresent
ZYE_0069/2023-07-14/4,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0069\2023-07-14\4\widefield.wfz,subjects/ZYE_0069/2023-07-14/4/widefield.wfz,19893243643,False,,,FileNotPresent
